voltage1 (V),voltage2 (V)
1.5542974333933532,1.5501723075045015
1.5722979827265235,1.5620476699118016
1.567797845393231,1.566172795800653
1.5734230170598467,1.5632977080599384
1.6015488753929257,1.568172856837672
1.6025489059114353,1.564297738578448
1.564297738578448,1.5519223609118933
1.5422970671712395,1.5530473952452162
1.565797784356212,1.5587975707266457
1.6036739402447586,1.56742283394879
1.6072990508743554,1.5690478835413677
1.5667978148747217,1.5669228186895352
1.5511723380230111,1.5687978759117405
1.561047639393292,1.5706729331339457
1.5564224982451857,1.5691728873561817
1.5684228644672995,1.570172917874691
1.582923306985687,1.5756730857264931
1.5601726126895963,1.5846733603930783
1.553547410504471,1.5891734977263712
1.5667978148747217,1.5826732993560595
1.5856733909115879,1.5744230475783563
1.591923581652272,1.5697979064302499
1.5675478377636038,1.5691728873561817
1.559172582171087,1.5646727500228887
1.5747980590227975,1.5625476851710562
1.6024239020966218,1.5692978911709952
1.5889234900967437,1.561922666096988
1.5837983336893826,1.5519223609118933
1.607049043244728,1.549547288430433
1.60067384868923,1.5600476088747826
1.5777981505783258,1.5609226355784784
1.5574225287636951,1.557172521134068
1.5732980132450332,1.5704229255043185
1.6107991576891385,1.58167326883755
1.6221745048371838,1.5762981048005615
1.6064240241706595,1.5664228034302805
1.5790481887264625,1.5726729941709647
1.5672978301339764,1.5894235053559984
1.5754230780968657,1.5911735587633902
1.616924344615009,1.5686728720969267
1.6584256111331521,1.5496722922452468
1.625674611651967,1.5522973723563342
1.5676728415784174,1.5580475478377636
1.565797784356212,1.5592975859859004
1.5935486312448501,1.5541724295785393
1.625674611651967,1.5467972045045322
1.64105008087405,1.5450471510971404
1.6326748252815333,1.5331717886898404
1.6509253822443313,1.515546250801111
1.6721760307626576,1.5124211554307687
1.6588006225775933,1.526671590319529
1.6025489059114353,1.5381719412823878
1.5846733603930783,1.540046998504593
1.6040489516891996,1.540922025208289
1.633674855800043,1.53892196417127
1.6763011566515091,1.5315467390972626
1.6811763054292428,1.535671864986114
1.638299996948149,1.548797265541551
1.60304892117069,1.5425470748008667
1.6051739860225227,1.5341718192083498
1.6250495925778985,1.534921842097232
1.6493003326517535,1.5392969756157109
1.6720510269478437,1.522671468245491
1.679926267281106,1.491670522171697
1.669300943021943,1.4944206060975982
1.6429251380962555,1.5105460982085634
1.6511753898739585,1.5096710715048678
1.6440501724295786,1.492545548875393
1.630799768059328,1.4730449537644583
1.6469252601702933,1.4635446638386183
1.656550553910947,1.4696698507644885
1.6635507675405132,1.4727949461348309
1.6785512253181556,1.4745449995422222
1.7126772667622914,1.4749200109866634
1.7146773277993104,1.4815452131717888
1.675676137577441,1.485295327616199
1.6396750389110997,1.4859203466902677
1.6231745353556932,1.489295449690237
1.6440501724295786,1.4939205908383435
1.671301004058962,1.4862953581347087
1.6810513016144293,1.482295236060671
1.657800592059084,1.4792951445051423
1.6465502487258523,1.480295175023652
1.6496753440961944,1.4829202551347391
1.6603006683553576,1.480295175023652
1.6571755729850153,1.4786701254310741
1.6661758476516009,1.467544785912656
1.7126772667622914,1.4470441602832118
1.7135522934659873,1.4510442823572498
1.6486753135776848,1.4785451216162602
1.624049562059389,1.4971706900234993
